sigla_uf,cod_uf,cod_mun,nom_mun, pop 
BA,29,32804,Utinga,16285
BA,29,32903,Valença,96226
BA,29,33000,Valente,23683
BA,29,33059,Várzea da Roça,13043
BA,29,33109,Várzea do Poço,8115
BA,29,33158,Várzea Nova,13369
BA,29,33174,Varzedo,9913
BA,29,33208,Vera Cruz,40915
BA,29,33257,Vereda,7072
BA,29,33307,Vitória da Conquista,387524
BA,29,33406,Wagner,8861
BA,29,33455,Wanderley,13071
BA,29,33505,Wenceslau Guimarães,26279
BA,29,33604,Xique-Xique,46328
MG,31,00104,Abadia dos Dourados,6235
MG,31,00203,Abaeté,22492
MG,31,00302,Abre Campo,13882
MG,31,00401,Acaiaca,3920
MG,31,00500,Açucena,9229
MG,31,00609,Água Boa,12390
MG,31,00708,Água Comprida,2085
MG,31,00807,Aguanil,4362
MG,31,00906,Águas Formosas,18430
MG,31,01003,Águas Vermelhas,14026
MG,31,01102,Aimorés,24934
MG,31,01201,Aiuruoca,6225
MG,31,01300,Alagoa,2646
MG,31,01409,Albertina,2941
MG,31,01508,Além Paraíba,30608
MG,31,01607,Alfenas,79175
MG,31,01631,Alfredo Vasconcelos,6938
MG,31,01706,Almenara,39915
MG,31,01805,Alpercata,6403
MG,31,01904,Alpinópolis,17883
MG,31,02001,Alterosa,13697
MG,31,02050,Alto Caparaó,5796
MG,31,02100,Alto Rio Doce,10894
MG,31,02209,Alvarenga,3858
MG,31,02308,Alvinópolis,15178
MG,31,02407,Alvorada de Minas,4065
MG,31,02506,Amparo do Serra,4472
MG,31,02605,Andradas,40522
MG,31,02704,Cachoeira de Pajeú,9020
MG,31,02803,Andrelândia,11730
MG,31,02852,Angelândia,7730
MG,31,02902,Antônio Carlos,11095
MG,31,03009,Antônio Dias,9248
MG,31,03108,Antônio Prado de Minas,1537
MG,31,03207,Araçaí,2174
MG,31,03306,Aracitaba,1804
MG,31,03405,Araçuaí,34807
MG,31,03504,Araguari,121424
MG,31,03603,Arantina,2916
MG,31,03702,Araponga,8048
MG,31,03751,Araporã,8543
MG,31,03801,Arapuá,2621
MG,31,03900,Araújos,9192
MG,31,04007,Araxá,116561
MG,31,04106,Arceburgo,9278
MG,31,04205,Arcos,41635
MG,31,04304,Areado,13752
MG,31,04403,Argirita,2717
MG,31,04452,Aricanduva,4721
MG,31,04502,Arinos,18526
MG,31,04601,Astolfo Dutra,14239
MG,31,04700,Ataléia,13744
MG,31,04809,Augusto de Lima,4507
MG,31,04908,Baependi,18261
MG,31,05004,Baldim,7336
MG,31,05103,Bambuí,23545
MG,31,05202,Bandeira,4606
MG,31,05301,Bandeira do Sul,5968
MG,31,05400,Barão de Cocais,30643
MG,31,05509,Barão de Monte Alto,4965
MG,31,05608,Barbacena,122894
MG,31,05707,Barra Longa,5678
MG,31,05905,Barroso,19802
MG,31,06002,Bela Vista de Minas,9505
MG,31,06101,Belmiro Braga,2905
MG,31,06200,Belo Horizonte,2392678
MG,31,06309,Belo Oriente,22149
MG,31,06408,Belo Vale,8632
MG,31,06507,Berilo,9615
MG,31,06606,Bertópolis,4457
MG,31,06655,Berizal,4191
MG,31,06705,Betim,428956
MG,31,06804,Bias Fortes,3357
MG,31,06903,Bicas,13935
MG,31,07000,Biquinhas,2356
MG,31,07109,Boa Esperança,41060
MG,31,07208,Bocaina de Minas,5316
MG,31,07307,Bocaiúva,50185
MG,31,07406,Bom Despacho,53750
MG,31,07505,Bom Jardim de Minas,6771
MG,31,07604,Bom Jesus da Penha,4479
MG,31,07703,Bom Jesus do Amparo,5592
MG,31,07802,Bom Jesus do Galho,14668
MG,31,07901,Bom Repouso,12645
MG,31,08008,Bom Sucesso,18045
MG,31,08107,Bonfim,7377
MG,31,08206,Bonfinópolis de Minas,5729
MG,31,08255,Bonito de Minas,9917
MG,31,08305,Borda da Mata,17581
MG,31,08404,Botelhos,14703
MG,31,08503,Botumirim,5760
MG,31,08552,Brasilândia de Minas,14696
MG,31,08602,Brasília de Minas,31246
MG,31,08701,Brás Pires,4258
MG,31,08800,Braúnas,4443
MG,31,08909,Brazópolis,13981
MG,31,09006,Brumadinho,38640
MG,31,09105,Bueno Brandão,10761
MG,31,09204,Buenópolis,9058
MG,31,09253,Bugre,4041
MG,31,09303,Buritis,25223
MG,31,09402,Buritizeiro,23687
MG,31,09451,Cabeceira Grande,6485
MG,31,09501,Cabo Verde,11276
MG,31,09600,Cachoeira da Prata,3707
MG,31,09709,Cachoeira de Minas,11759
MG,31,09808,Cachoeira Dourada,2310
MG,31,09907,Caetanópolis,11425
MG,31,10004,Caeté,39578
MG,31,10103,Caiana,5307
MG,31,10202,Cajuri,4080
MG,31,10301,Caldas,15082
MG,31,10400,Camacho,3028
MG,31,10509,Camanducaia,27942
MG,31,10608,Cambuí,29584
MG,31,10707,Cambuquira,12309
MG,31,10806,Campanário,2737
MG,31,10905,Campanha,15856
MG,31,11002,Campestre,21585
MG,31,11101,Campina Verde,17817
MG,31,11150,Campo Azul,3615
MG,31,11200,Campo Belo,52318
MG,31,11309,Campo do Meio,11268
MG,31,11408,Campo Florido,8181
MG,31,11507,Campos Altos,13359
MG,31,11606,Campos Gerais,25972
MG,31,11705,Canaã,4715
MG,31,11804,Canápolis,9844
MG,31,11903,Cana Verde,5272
MG,31,12000,Candeias,14017
MG,31,12059,Cantagalo,3937
MG,31,12109,Caparaó,4978
MG,31,12208,Capela Nova,4369
MG,31,12307,Capelinha,39472
MG,31,12406,Capetinga,6473
MG,31,12505,Capim Branco,10706
MG,31,12604,Capinópolis,14392
MG,31,12653,Capitão Andrade,4483
MG,31,12703,Capitão Enéas,14633
MG,31,12802,Capitólio,9794
MG,31,12901,Caputira,8976
MG,31,13008,Caraí,19251
MG,31,13107,Caranaíba,2937
MG,31,13206,Carandaí,23826
MG,31,13305,Carangola,30778
MG,31,13404,Caratinga,88311
MG,31,13503,Carbonita,8480
MG,31,13602,Careaçu,6739
MG,31,13701,Carlos Chagas,18531
MG,31,13800,Carmésia,2614
MG,31,13909,Carmo da Cachoeira,11537
MG,31,14006,Carmo da Mata,10940
MG,31,14105,Carmo de Minas,13286
MG,31,14204,Carmo do Cajuru,23374
MG,31,14303,Carmo do Paranaíba,28883
MG,31,14402,Carmo do Rio Claro,20725
MG,31,14501,Carmópolis de Minas,17596
MG,31,14550,Carneirinho,9401
MG,31,14600,Carrancas,4049
MG,31,14709,Carvalhópolis,3333
MG,31,14808,Carvalhos,4374
MG,31,14907,Casa Grande,2210
MG,31,15003,Cascalho Rico,2705
MG,31,15102,Cássia,16923
MG,31,15201,Conceição da Barra de Minas,3588
MG,31,15300,Cataguases,68214
MG,31,15359,Catas Altas,5486
MG,31,15409,Catas Altas da Noruega,2918
MG,31,15458,Catuji,7035
MG,31,15474,Catuti,4730
MG,31,15508,Caxambu,21011
MG,31,15607,Cedro do Abaeté,1072
MG,31,15706,Central de Minas,6149
MG,31,15805,Centralina,10207
MG,31,15904,Chácara,3092
MG,31,16001,Chalé,6079
MG,31,16100,Chapada do Norte,9913
MG,31,16159,Chapada Gaúcha,12237
MG,31,16209,Chiador,2800
MG,31,16308,Cipotânea,5623
MG,31,16407,Claraval,4658
MG,31,16506,Claro dos Poções,7011
MG,31,16605,Cláudio,31388
MG,31,16704,Coimbra,7078
MG,31,16803,Coluna,8072
MG,31,16902,Comendador Gomes,2708
MG,31,17009,Comercinho,6681
MG,31,17108,Conceição da Aparecida,10408
MG,31,17207,Conceição das Pedras,2752
MG,31,17306,Conceição das Alagoas,26423
MG,31,17405,Conceição de Ipanema,4366
MG,31,17504,Conceição do Mato Dentro,23345
MG,31,17603,Conceição do Pará,5303
MG,31,17702,Conceição do Rio Verde,12495
MG,31,17801,Conceição dos Ouros,10774
MG,31,17836,Cônego Marinho,7246
MG,31,17876,Confins,7428
MG,31,17900,Congonhal,10969
MG,31,18007,Congonhas,55562
MG,31,18106,Congonhas do Norte,4830
MG,31,18205,Conquista,6679
MG,31,18304,Conselheiro Lafaiete,134537
MG,31,18403,Conselheiro Pena,19998
MG,31,18502,Consolação,1552
MG,31,18601,Contagem,615621
MG,31,18700,Coqueiral,9002
MG,31,18809,Coração de Jesus,24951
MG,31,18908,Cordisburgo,7548
MG,31,19005,Cordislândia,3208
MG,31,19104,Corinto,22992
MG,31,19203,Coroaci,10870
MG,31,19302,Coromandel,29233
MG,31,19401,Coronel Fabriciano,96621
MG,31,19500,Coronel Murta,8128
MG,31,19609,Coronel Pacheco,2702
MG,31,19708,Coronel Xavier Chaves,3474
MG,31,19807,Córrego Danta,3304
MG,31,19906,Córrego do Bom Jesus,4263
MG,31,19955,Córrego Fundo,6105
MG,31,20003,Córrego Novo,2876
MG,31,20102,Couto de Magalhães de Minas,4217
MG,31,20151,Crisólita,4979
MG,31,20201,Cristais,12184
MG,31,20300,Cristália,4977
MG,31,20409,Cristiano Otoni,4671
MG,31,20508,Cristina,10379
MG,31,20607,Crucilândia,5779
MG,31,20706,Cruzeiro da Fortaleza,3492
MG,31,20805,Cruzília,15223
MG,31,20839,Cuparaque,3963
MG,31,20870,Curral de Dentro,7406
MG,31,20904,Curvelo,82335
MG,31,21001,Datas,5459
MG,31,21100,Delfim Moreira,7820
MG,31,21209,Delfinópolis,8343
MG,31,21258,Delta,9852
MG,31,21308,Descoberto,4917
MG,31,21407,Desterro de Entre Rios,7633
MG,31,21506,Desterro do Melo,2997
MG,31,21605,Diamantina,47798
MG,31,21704,Diogo de Vasconcelos,3548
MG,31,21803,Dionísio,7010
MG,31,21902,Divinésia,4190
MG,31,22009,Divino,20705
MG,31,22108,Divino das Laranjeiras,4128
MG,31,22207,Divinolândia de Minas,6457
MG,31,22306,Divinópolis,248581
MG,31,22355,Divisa Alegre,6321
MG,31,22405,Divisa Nova,5791
MG,31,22454,Divisópolis,10206
MG,31,22470,Dom Bosco,3698
MG,31,22504,Dom Cavati,4904
MG,31,22603,Dom Joaquim,4920
MG,31,22702,Dom Silvério,4991
MG,31,22801,Dom Viçoso,3095
MG,31,22900,Dona Euzébia,6122
MG,31,23007,Dores de Campos,9956
MG,31,23106,Dores de Guanhães,4984
MG,31,23205,Dores do Indaiá,12534
MG,31,23304,Dores do Turvo,4988
MG,31,23403,Doresópolis,1378
MG,31,23502,Douradoquara,1779
MG,31,23528,Durandé,7832
MG,31,23601,Elói Mendes,26283
MG,31,23700,Engenheiro Caldas,13629
MG,31,23809,Engenheiro Navarro,6318
MG,31,23858,Entre Folhas,4862
MG,31,23908,Entre Rios de Minas,14952
MG,31,24005,Ervália,20028
MG,31,24104,Esmeraldas,102608
MG,31,24203,Espera Feliz,24081
MG,31,24302,Espinosa,29650
MG,31,24401,Espírito Santo do Dourado,5832
MG,31,24500,Estiva,11520
MG,31,24609,Estrela Dalva,2142
MG,31,24708,Estrela do Indaiá,2764
MG,31,24807,Estrela do Sul,6717
MG,31,24906,Eugenópolis,10805
MG,31,25002,Ewbank da Câmara,3863
MG,31,25101,Extrema,53520
MG,31,25200,Fama,2542
MG,31,25309,Faria Lemos,3209
MG,31,25408,Felício dos Santos,5126
MG,31,25507,São Gonçalo do Rio Preto,3035
MG,31,25606,Felisburgo,6424
MG,31,25705,Felixlândia,14084
MG,31,25804,Fernandes Tourinho,2653
MG,31,25903,Ferros,9210
MG,31,25952,Fervedouro,10452
MG,31,26000,Florestal,8201
MG,31,26109,Formiga,68099
MG,31,26208,Formoso,7801
MG,31,26307,Fortaleza de Minas,3479
MG,31,26406,Fortuna de Minas,3102
MG,31,26505,Francisco Badaró,8795
MG,31,26604,Francisco Dumont,4472
MG,31,26703,Francisco Sá,21504
MG,31,26752,Franciscópolis,5040
MG,31,26802,Frei Gaspar,5617
MG,31,26901,Frei Inocêncio,8190
MG,31,26950,Frei Lagonegro,3391
MG,31,27008,Fronteira,13668
MG,31,27057,Fronteira dos Vales,4336
MG,31,27073,Fruta de Leite,4594
MG,31,27107,Frutal,63663
MG,31,27206,Funilândia,4699
MG,31,27305,Galiléia,6168
MG,31,27339,Gameleiras,4782
MG,31,27354,Glaucilândia,2637
MG,31,27370,Goiabeira,2816
MG,31,27388,Goianá,4064
MG,31,27404,Gonçalves,4649
MG,31,27503,Gonzaga,5189
MG,31,27602,Gouveia,11398
MG,31,27701,Governador Valadares,262499
MG,31,27800,Grão Mogol,13094
MG,31,27909,Grupiara,1392
MG,31,28006,Guanhães,31702
MG,31,28105,Guapé,13781
MG,31,28204,Guaraciaba,10487
MG,31,28253,Guaraciama,5010
MG,31,28303,Guaranésia,19209
MG,31,28402,Guarani,7487
MG,31,28501,Guarará,3070
MG,31,28600,Guarda-Mor,6539
MG,31,28709,Guaxupé,51015
MG,31,28808,Guidoval,7163
MG,31,28907,Guimarânia,8600
MG,31,29004,Guiricema,7708
MG,31,29103,Gurinhatã,5140
MG,31,29202,Heliodora,6325
MG,31,29301,Iapu,12012
MG,31,29400,Ibertioga,5204
MG,31,29509,Ibiá,24271
MG,31,29608,Ibiaí,6314
MG,31,29657,Ibiracatu,5409
MG,31,29707,Ibiraci,10780
MG,31,29806,Ibirité,181943
MG,31,29905,Ibitiúra de Minas,3368
MG,31,30002,Ibituruna,2464
MG,31,30051,Icaraí de Minas,10682
MG,31,30101,Igarapé,44920
MG,31,30200,Igaratinga,11095
MG,31,30309,Iguatama,6749
MG,31,30408,Ijaci,6263
MG,31,30507,Ilicínea,12741
MG,31,30556,Imbé de Minas,6992
MG,31,30606,Inconfidentes,7274
MG,31,30655,Indaiabira,6346
MG,31,30705,Indianópolis,6104
MG,31,30804,Ingaí,2476
MG,31,30903,Inhapim,22327
MG,31,31000,Inhaúma,6213
MG,31,31109,Inimutaba,7434
MG,31,31158,Ipaba,16552
MG,31,31208,Ipanema,19209
MG,31,31307,Ipatinga,211094
MG,31,31406,Ipiaçu,3715
MG,31,31505,Ipuiúna,9104
MG,31,31604,Iraí de Minas,7868
MG,31,31703,Itabira,110335
MG,31,31802,Itabirinha,10112
MG,31,31901,Itabirito,58544
MG,31,32008,Itacambira,3880
MG,31,32107,Itacarambi,16355
MG,31,32206,Itaguara,14408
MG,31,32305,Itaipé,10302
MG,31,32404,Itajubá,90776
MG,31,32503,Itamarandiba,32321
MG,31,32602,Itamarati de Minas,3696
MG,31,32701,Itambacuri,21080
MG,31,32800,Itambé do Mato Dentro,2140
MG,31,32909,Itamogi,10781
MG,31,33006,Itamonte,14569
MG,31,33105,Itanhandu,15226
MG,31,33204,Itanhomi,11158
MG,31,33303,Itaobim,19025
MG,31,33402,Itapagipe,14896
MG,31,33501,Itapecerica,21534
MG,31,33600,Itapeva,12305
MG,31,33709,Itatiaiuçu,16257
MG,31,33758,Itaú de Minas,14293
MG,31,33808,Itaúna,95967
MG,31,33907,Itaverava,5650
MG,31,34004,Itinga,12569
MG,31,34103,Itueta,5804
MG,31,34202,Ituiutaba,97409
MG,31,34301,Itumirim,6642
MG,31,34400,Iturama,38172
MG,31,34509,Itutinga,4218
MG,31,34608,Jaboticatubas,19697
MG,31,34707,Jacinto,10793
MG,31,34806,Jacuí,7515
MG,31,34905,Jacutinga,25538
MG,31,35001,Jaguaraçu,3106
MG,31,35050,Jaíba,36945
MG,31,35076,Jampruca,4261
MG,31,35100,Janaúba,70001
MG,31,35209,Januária,65279
MG,31,35308,Japaraíba,4509
MG,31,35357,Japonvar,7861
MG,31,35407,Jeceaba,6344
MG,31,35456,Jenipapo de Minas,6000
MG,31,35506,Jequeri,12693
MG,31,35605,Jequitaí,6449
MG,31,35704,Jequitibá,5900
MG,31,35803,Jequitinhonha,22262
MG,31,35902,Jesuânia,5138
MG,31,36009,Joaíma,12732
MG,31,36108,Joanésia,4333
MG,31,36207,João Monlevade,75838
MG,31,36306,João Pinheiro,47702
MG,31,36405,Joaquim Felício,3778
MG,31,36504,Jordânia,8866
MG,31,36520,José Gonçalves de Minas,3922
MG,31,36553,José Raydan,4267
MG,31,36579,Josenópolis,3607
MG,31,36603,Nova União,5729
MG,31,36652,Juatuba,31409
MG,31,36702,Juiz de Fora,557777
MG,31,36801,Juramento,3585
MG,31,36900,Juruaia,11000
MG,31,36959,Juvenília,5793
MG,31,37007,Ladainha,13868
MG,31,37106,Lagamar,7106
MG,31,37205,Lagoa da Prata,52051
MG,31,37304,Lagoa dos Patos,3293
MG,31,37403,Lagoa Dourada,12611
MG,31,37502,Lagoa Formosa,19050
MG,31,37536,Lagoa Grande,9096
MG,31,37601,Lagoa Santa,70678
MG,31,37700,Lajinha,20667
MG,31,37809,Lambari,20449
MG,31,37908,Lamim,3184
MG,31,38005,Laranjal,5806
MG,31,38104,Lassance,7089
MG,31,38203,Lavras,98602
MG,31,38302,Leandro Ferreira,3121
MG,31,38351,Leme do Prado,4312
MG,31,38401,Leopoldina,49020
MG,31,38500,Liberdade,4713
